Date,BND,SPY,TSLA
2015-02-20,60.50791931152344,175.41427612304688,14.473999977111816
2015-02-23,60.63236618041992,175.3893585205078,13.822667121887207
2015-02-24,60.881290435791016,175.8876190185547,13.607333183288574
2015-02-25,60.93986129760742,175.7381134033203,13.583999633789062
2015-02-26,60.77144241333008,175.53053283691406,13.812666893005371
2015-02-27,60.822757720947266,174.9326171875,13.555999755859375
2015-03-02,60.626129150390625,176.0370330810547,13.155332565307617
2015-03-03,60.55276870727539,175.31455993652344,13.303999900817871
2015-03-04,60.55276870727539,174.5755157470703,13.496000289916992
2015-03-05,60.5894660949707,174.7665557861328,13.375332832336426
2015-03-06,60.237342834472656,172.30853271484375,12.925333023071289
2015-03-09,60.31068801879883,173.02268981933594,12.725333213806152
2015-03-10,60.54547882080078,170.21591186523438,12.687999725341797
2015-03-11,60.61146545410156,169.8173370361328,12.916000366210938
2015-03-12,60.65547180175781,171.9763641357422,12.73799991607666
2015-03-13,60.596771240234375,170.92181396484375,12.578666687011719
2015-03-16,60.71416091918945,173.20542907714844,13.046667098999023
2015-03-17,60.76548767089844,172.69052124023438,12.982000350952148
2015-03-18,61.139610290527344,174.7665557861328,13.380666732788086
2015-03-19,60.95618438720703,173.96939086914062,13.043333053588867
2015-03-20,61.117610931396484,175.5049285888672,13.20533275604248
2015-03-23,61.146942138671875,175.1629638671875,13.308667182922363
2015-03-24,61.2496337890625,174.17872619628906,13.447999954223633
2015-03-25,61.15428161621094,171.62632751464844,12.953332901000977
2015-03-26,60.95618438720703,171.2176971435547,12.694000244140625
2015-03-27,61.014892578125,171.6096954345703,12.333333015441895
2015-03-30,61.08828353881836,173.70326232910156,12.704667091369629
2015-03-31,61.15428161621094,172.18519592285156,12.584667205810547
2015-04-01,61.397605895996094,171.5763702392578,12.505999565124512
2015-04-02,61.31674575805664,172.1935272216797,12.733332633972168
2015-04-06,61.368194580078125,173.35301208496094,13.539999961853027
2015-04-07,61.40495300292969,172.8942108154297,13.550000190734863
2015-04-08,61.3608512878418,173.47804260253906,13.844667434692383
2015-04-09,61.228511810302734,174.24545288085938,14.005999565124512
2015-04-10,61.19912338256836,175.19630432128906,14.0600004196167
2015-04-13,61.21382522583008,174.40394592285156,13.985333442687988
2015-04-14,61.3240966796875,174.73757934570312,13.830666542053223
2015-04-15,61.38289260864258,175.5216522216797,13.85533332824707
2015-04-16,61.368194580078125,175.4715576171875,13.779999732971191
2015-04-17,61.47117614746094,173.45306396484375,13.78600025177002
2015-04-20,61.40495300292969,175.03787231445312,13.684666633605957
2015-04-21,61.33147430419922,174.82933044433594,13.96066665649414
2015-04-22,61.10354232788086,175.68844604492188,14.629332542419434
2015-04-23,61.22117233276367,176.13052368164062,14.573332786560059
2015-04-24,61.31674575805664,176.53927612304688,14.562000274658203
2015-04-27,61.272647857666016,175.80523681640625,15.436667442321777
2015-04-28,61.08149719238281,176.36412048339844,15.36533260345459
2015-04-29,60.89031982421875,175.6384735107422,15.49666690826416
2015-04-30,60.95650100708008,173.87844848632812,15.069999694824219
2015-05-01,60.7715950012207,175.76356506347656,15.0686674118042
2015-05-04,60.683223724365234,176.26397705078125,15.36733341217041
2015-05-05,60.587467193603516,174.24545288085938,15.529999732971191
2015-05-06,60.41802215576172,173.5281524658203,15.362000465393066
2015-05-07,60.54322814941406,174.22042846679688,15.786666870117188
2015-05-08,60.705322265625,176.51419067382812,15.77400016784668
2015-05-11,60.3885612487793,175.67178344726562,15.965999603271484
2015-05-12,60.31492233276367,175.1462860107422,16.31599998474121
2015-05-13,60.2854118347168,175.1796875,16.211999893188477
2015-05-14,60.40328598022461,177.00634765625,16.273332595825195
2015-05-15,60.646392822265625,177.19821166992188,16.589332580566406
2015-05-18,60.425384521484375,177.74871826171875,16.583332061767578
2015-05-19,60.29277801513672,177.69036865234375,16.47599983215332
2015-05-20,60.29277801513672,177.56520080566406,16.290000915527344
2015-05-21,60.48432159423828,178.08238220214844,16.374666213989258
2015-05-22,60.447452545166016,177.65696716308594,16.51533317565918
2015-05-26,60.59481430053711,175.74685668945312,16.497333526611328
2015-05-27,60.624298095703125,177.41506958007812,16.495332717895508
2015-05-28,60.63165283203125,177.2149200439453,16.76333236694336
2015-05-29,60.65373611450195,176.1138458251953,16.719999313354492
2015-06-01,60.451515197753906,176.47256469726562,16.6299991607666
2015-06-02,60.28173828125,176.29739379882812,16.55666732788086
2015-06-03,60.01602554321289,176.76443481445312,16.599332809448242
2015-06-04,60.163604736328125,175.27139282226562,16.39466667175293
2015-06-05,59.92744445800781,174.9711456298828,16.609333038330078
2015-06-08,60.00125503540039,173.8951416015625,17.086000442504883
2015-06-09,59.824100494384766,173.87013244628906,17.066667556762695
2015-06-10,59.69861602783203,175.95538330078125,16.713333129882812
2015-06-11,59.979103088378906,176.5225830078125,16.76066780090332
2015-06-12,59.93482208251953,175.17124938964844,16.71266746520996
2015-06-15,59.942203521728516,174.4206085205078,16.691999435424805
2015-06-16,60.09721755981445,175.37149047851562,16.874666213989258
2015-06-17,60.11935043334961,175.65512084960938,17.360666275024414
2015-06-18,60.07506561279297,177.48178100585938,17.459333419799805
2015-06-19,60.244842529296875,176.6939239501953,17.500667572021484
2015-06-22,59.95695114135742,177.59918212890625,17.319332122802734
2015-06-23,59.81675338745117,177.72486877441406,17.844667434692383
2015-06-24,59.92744445800781,176.43406677246094,17.67799949645996
2015-06-25,59.846248626708984,175.89767456054688,17.91933250427246
2015-06-26,59.73550033569336,175.86416625976562,17.805999755859375
2015-06-29,60.0381965637207,172.17623901367188,17.468000411987305
2015-06-30,59.979103088378906,172.53665161132812,17.884000778198242
2015-07-01,59.83345413208008,173.91957092285156,17.94333267211914
2015-07-02,59.9813117980957,173.76031494140625,18.667999267578125
2015-07-06,60.18843078613281,173.26585388183594,18.648000717163086
2015-07-07,60.24760437011719,174.35545349121094,17.858667373657227
2015-07-08,60.417659759521484,171.43019104003906,16.997333526611328
2015-07-09,60.2180061340332,171.7402801513672,17.19466781616211
2015-07-10,59.936981201171875,173.90281677246094,17.27666664123535
2015-07-13,59.796382904052734,175.82220458984375,17.477333068847656
2015-07-14,59.907371520996094,176.58502197265625,17.709999084472656
2015-07-15,60.07746505737305,176.5262908935547,17.542667388916016
2015-07-16,60.07746505737305,177.9427490234375,17.778667449951172
2015-07-17,60.08484649658203,178.09361267089844,18.310667037963867
2015-07-20,60.003543853759766,178.18585205078125,18.817333221435547
2015-07-21,60.114471435546875,177.4817657470703,17.784666061401367
2015-07-22,60.13666534423828,177.16329956054688,17.857999801635742
2015-07-23,60.27717590332031,176.16587829589844,17.81333351135254
2015-07-24,60.314178466796875,174.33868408203125,17.694000244140625
2015-07-27,60.43246841430664,173.32447814941406,16.867332458496094
2015-07-28,60.32896041870117,175.45343017578125,17.654666900634766
2015-07-29,60.27717590332031,176.66036987304688,17.58799934387207
2015-07-30,60.299354553222656,176.7023162841797,17.785999298095703
2015-07-31,60.50640869140625,176.43406677246094,17.74333381652832
2015-08-03,60.646507263183594,175.83901977539062,17.332666397094727
2015-08-04,60.43903350830078,175.495361328125,17.75200080871582
2015-08-05,60.34266662597656,176.07366943359375,18.0086669921875
2015-08-06,60.37974548339844,174.6320343017578,16.408666610717773
2015-08-07,60.505741119384766,174.29678344726562,16.167333602905273
2015-08-10,60.37974548339844,176.49278259277344,16.076000213623047
2015-08-11,60.60945129394531,174.90023803710938,15.824666976928711
2015-08-12,60.58721923828125,175.1097869873047,15.878000259399414
2015-08-13,60.461238861083984,174.8918914794922,16.167333602905273
2015-08-14,60.43903350830078,175.5288543701172,16.209999084472656
2015-08-17,60.55014419555664,176.5095672607422,16.999332427978516
2015-08-18,60.43903350830078,175.9982147216797,17.381332397460938
2015-08-19,60.65395736694336,174.6068878173828,17.016666412353516
2015-08-20,60.70581817626953,170.96080017089844,16.14533233642578
2015-08-21,60.80215072631836,165.8144989013672,15.38466739654541
2015-08-24,60.7873420715332,158.8325958251953,14.591333389282227
2015-08-25,60.58721923828125,156.96343994140625,14.66866683959961
2015-08-26,60.32784652709961,162.98989868164062,14.989333152770996
2015-08-27,60.409339904785156,167.02142333984375,16.19933319091797
2015-08-28,60.43903350830078,167.02987670898438,16.565332412719727
2015-08-31,60.35749053955078,165.68038940429688,16.604000091552734
2015-09-01,60.50453186035156,160.73519897460938,15.908666610717773
2015-09-02,60.45999526977539,163.78616333007812,16.512666702270508
2015-09-03,60.50453186035156,163.90350341796875,16.3713321685791
2015-09-04,60.653038024902344,161.4225311279297,16.1286678314209
2015-09-08,60.50453186035156,165.47923278808594,16.544666290283203
2015-09-09,60.489723205566406,163.26649475097656,16.5939998626709
2015-09-10,60.36339569091797,164.1549072265625,16.565332412719727
2015-09-11,60.489723205566406,164.9009246826172,16.682666778564453
2015-09-14,60.50453186035156,164.2890625,16.87933349609375
2015-09-15,60.25202178955078,166.3426055908203,16.904666900634766
2015-09-16,60.21489334106445,167.78421020507812,17.483333587646484
2015-09-17,60.5565185546875,167.40704345703125,17.471332550048828
2015-09-18,60.7273063659668,164.67132568359375,17.374666213989258
2015-09-21,60.50453186035156,165.52232360839844,17.613332748413086
2015-09-22,60.615943908691406,163.37388610839844,17.395999908447266
2015-09-23,60.615943908691406,163.1127166748047,17.40399932861328
2015-09-24,60.638206481933594,162.5229034423828,17.541332244873047
2015-09-25,60.526771545410156,162.48080444335938,17.12733268737793
2015-09-28,60.682804107666016,158.4029998779297,16.562000274658203
2015-09-29,60.7273063659668,158.49562072753906,16.44333267211914
2015-09-30,60.84614181518555,161.45291137695312,16.559999465942383
2015-10-01,60.87892150878906,161.8741912841797,15.991999626159668
2015-10-02,61.10957336425781,164.29220581054688,16.504667282104492
2015-10-05,60.871463775634766,167.21580505371094,16.40999984741211
2015-10-06,60.95330047607422,166.6428680419922,16.097333908081055
2015-10-07,60.95330047607422,168.0077362060547,15.46399974822998
2015-10-08,60.85654830932617,169.52427673339844,15.114666938781738
2015-10-09,60.849090576171875,169.62538146972656,14.712667465209961
2015-10-12,60.95330047607422,169.78549194335938,14.371999740600586
2015-10-13,60.99052810668945,168.71548461914062,14.616666793823242
2015-10-14,61.21375274658203,167.90663146972656,14.458666801452637
2015-10-15,61.09471893310547,170.48480224609375,14.753999710083008
2015-10-16,61.07233810424805,171.25991821289062,15.133999824523926
2015-10-19,61.07233810424805,171.34417724609375,15.206666946411133
2015-10-20,60.97563171386719,171.12509155273438,14.20199966430664
2015-10-21,61.087223052978516,170.0635528564453,14.005999565124512
2015-10-22,61.191402435302734,172.93649291992188,14.114666938781738
2015-10-23,61.03513717651367,174.83216857910156,13.939332962036133
2015-10-26,61.10210418701172,174.40248107910156,14.350666999816895
2015-10-27,61.11699295043945,174.0655059814453,14.023332595825195
2015-10-28,60.94587707519531,176.04542541503906,14.197333335876465
2015-10-29,60.73003387451172,175.94432067871094,14.108667373657227
2015-10-30,60.86400604248047,175.18601989746094,13.795332908630371
2015-11-02,60.743953704833984,177.25872802734375,14.252667427062988
2015-11-03,60.639549255371094,177.77259826660156,13.890000343322754
2015-11-04,60.676856994628906,177.23342895507812,15.442000389099121
2015-11-05,60.56501388549805,177.05641174316406,15.451333045959473
2015-11-06,60.32633590698242,176.96376037597656,15.490667343139648
2015-11-09,60.27418899536133,175.31243896484375,15.022000312805176
2015-11-10,60.34122085571289,175.71682739257812,14.433333396911621
2015-11-11,60.34874725341797,175.0259552001953,14.60533332824707
2015-11-12,60.35615539550781,172.58262634277344,14.196000099182129
2015-11-13,60.46807098388672,170.6448211669922,13.812666893005371
2015-11-16,60.46807098388672,173.23980712890625,14.287332534790039
2015-11-17,60.535179138183594,173.1134796142578,14.266667366027832
2015-11-18,60.505348205566406,175.8600616455078,14.73799991607666
2015-11-19,60.587371826171875,175.7084197998047,14.786666870117188
2015-11-20,60.57245635986328,176.34872436523438,14.667332649230957
2015-11-23,60.594852447509766,176.14654541015625,14.516667366027832
2015-11-24,60.617210388183594,176.38246154785156,14.550000190734863
2015-11-25,60.624671936035156,176.3571319580078,15.309332847595215
2015-11-27,60.654483795166016,176.559326171875,15.440667152404785
2015-11-30,60.624671936035156,175.82638549804688,15.350666999816895
2015-12-01,60.85403060913086,177.50299072265625,15.812666893005371
2015-12-02,60.77933120727539,175.69155883789062,15.465999603271484
2015-12-03,60.308570861816406,173.23141479492188,15.513999938964844
2015-12-04,60.54766845703125,176.60992431640625,15.358667373657227
2015-12-07,60.65229034423828,175.53993225097656,15.408666610717773
2015-12-08,60.667213439941406,174.36038208007812,15.114666938781738
2015-12-09,60.644840240478516,173.00390625,14.968000411987305
2015-12-10,60.63734817504883,173.45046997070312,15.137999534606934
2015-12-11,60.80175018310547,170.0887908935547,14.468000411987305
2015-12-14,60.51777648925781,170.94810485839844,14.571999549865723
2015-12-15,60.45050811767578,172.74273681640625,14.739333152770996
2015-12-16,60.3832893371582,175.27032470703125,15.633999824523926
2015-12-17,60.51032257080078,172.59947204589844,15.559332847595215
2015-12-18,60.644840240478516,169.52464294433594,15.36400032043457
2015-12-21,60.57754898071289,170.9230499267578,15.503999710083008
2015-12-22,60.49539566040039,172.47412109375,15.329999923706055
2015-12-23,60.50286865234375,174.60983276367188,15.313332557678223
2015-12-24,60.5478401184082,174.32171630859375,15.371333122253418
2015-12-28,60.5478401184082,173.92340087890625,15.263333320617676
2015-12-29,60.36050796508789,175.7794952392578,15.812666893005371
2015-12-30,60.397953033447266,174.53358459472656,15.87266731262207
2015-12-31,60.51782989501953,172.7876739501953,16.000667572021484
2016-01-04,60.48784637451172,170.3721466064453,14.894000053405762
2016-01-05,60.56279373168945,170.66029357910156,14.895333290100098
2016-01-06,60.83258819580078,168.50758361816406,14.602666854858398
2016-01-07,60.84007263183594,164.46478271484375,14.376667022705078
2016-01-08,60.9150390625,162.65957641601562,14.066666603088379
2016-01-11,60.66025161743164,162.82061767578125,13.856666564941406
2016-01-12,60.817604064941406,164.13430786132812,13.998000144958496
2016-01-13,60.967472076416016,160.04061889648438,13.354000091552734
2016-01-14,60.89257049560547,162.6680450439453,13.745332717895508
2016-01-15,60.997432708740234,159.17617797851562,13.666000366210938
2016-01-19,60.922523498535156,159.38809204101562,13.64799976348877
2016-01-20,60.98994445800781,157.34552001953125,13.24666690826416
2016-01-21,60.95248794555664,158.22695922851562,13.33133316040039
2016-01-22,60.93000793457031,161.4730224609375,13.50333309173584
2016-01-25,60.93000793457031,159.03207397460938,13.092000007629395
2016-01-26,61.0199089050293,161.20181274414062,12.904000282287598
2016-01-27,61.0199089050293,159.4474334716797,12.538000106811523
2016-01-28,61.06488800048828,160.2779998779297,12.646666526794434
2016-01-29,61.24473190307617,164.1851806640625,12.74666690826416
2016-02-01,61.120059967041016,164.1258087158203,13.129332542419434
2016-02-02,61.33029556274414,161.16786193847656,12.185333251953125
2016-02-03,61.375404357910156,162.13406372070312,11.565333366394043
2016-02-04,61.42043685913086,162.38836669921875,11.688667297363281
2016-02-05,61.3603401184082,159.2948455810547,10.84000015258789
2016-02-08,61.623199462890625,157.15054321289062,9.866000175476074
2016-02-09,61.61566925048828,157.15902709960938,9.883333206176758
2016-02-10,61.74335479736328,157.02345275878906,9.57800006866455
2016-02-11,61.780948638916016,154.98089599609375,10.031332969665527
2016-02-12,61.57813262939453,158.17604064941406,10.06933307647705
2016-02-16,61.48794937133789,160.8458709716797,10.344667434692383
2016-02-17,61.4730224609375,163.4732208251953,11.245332717895508
2016-02-18,61.68327331542969,162.80368041992188,11.118000030517578
2016-02-19,61.60063171386719,162.72744750976562,11.10533332824707
2016-02-22,61.61566925048828,165.0835418701172,11.849332809448242
2016-02-23,61.65324020385742,162.99856567382812,11.814000129699707
2016-02-24,61.69830322265625,163.74441528320312,11.933333396911621
2016-02-25,61.78839874267578,165.72764587402344,12.495332717895508
2016-02-26,61.72831344604492,165.3462677001953,12.689332962036133
2016-02-29,61.765865325927734,164.04954528808594,12.795332908630371
2016-03-01,61.55894470214844,167.9058380126953,12.423333168029785
2016-03-02,61.52134704589844,168.66018676757812,12.555999755859375
2016-03-03,61.55142593383789,169.3212432861328,13.049332618713379
2016-03-04,61.52134704589844,169.8721160888672,13.402667045593262
2016-03-07,61.50629425048828,170.00772094726562,13.685999870300293
2016-03-08,61.70945358276367,168.15167236328125,13.506667137145996
2016-03-09,61.604122161865234,168.98223876953125,13.914667129516602
2016-03-10,61.57402038574219,169.11781311035156,13.678667068481445
2016-03-11,61.49122619628906,171.84686279296875,13.833333015441895
2016-03-14,61.626686096191406,171.62652587890625,14.34333324432373
2016-03-15,61.566490173339844,171.34681701660156,14.555999755859375
2016-03-16,61.8072395324707,172.33851623535156,14.795332908630371
2016-03-17,61.942684173583984,173.4317626953125,15.092000007629395
2016-03-18,61.995399475097656,174.11331176757812,15.515999794006348
2016-03-21,61.88252639770508,174.36036682128906,15.887999534606934
2016-03-22,61.86749267578125,174.2666473388672,15.616000175476074
2016-03-23,62.0029182434082,173.1166229248047,14.838666915893555
2016-03-24,61.927677154541016,173.03990173339844,15.183333396911621
2016-03-28,61.95777130126953,173.1421356201172,15.350666999816895
2016-03-29,62.2136116027832,174.74371337890625,15.342000007629395
2016-03-30,62.19102478027344,175.5104217529297,15.12600040435791
2016-03-31,62.31142807006836,175.08448791503906,15.317999839782715
2016-04-01,62.38155746459961,176.27713012695312,15.839332580566406
2016-04-04,62.38155746459961,175.7063751220703,16.465999603271484
2016-04-05,62.49461364746094,173.95143127441406,17.031333923339844
2016-04-06,62.46451950073242,175.8511962890625,17.69466781616211
2016-04-07,62.66807556152344,173.7469482421875,17.14666748046875
2016-04-08,62.615333557128906,174.215576171875,16.67133331298828
2016-04-11,62.607749938964844,173.80665588378906,16.661333084106445
2016-04-12,62.50973129272461,175.42526245117188,16.521333694458008
2016-04-13,62.547401428222656,177.1972198486328,16.968666076660156
2016-04-14,62.49461364746094,177.2057647705078,16.790666580200195
2016-04-15,62.637908935546875,177.0098114013672,16.96733283996582
2016-04-18,62.615333557128906,178.25355529785156,16.92533302307129
2016-04-19,62.652984619140625,178.81582641601562,16.4913330078125
2016-04-20,62.479591369628906,178.98626708984375,16.6646671295166
2016-04-21,62.4041862487793,178.0235595703125,16.55266761779785
2016-04-22,62.38155746459961,178.0235595703125,16.916667938232422
2016-04-25,62.30613708496094,177.71688842773438,16.788000106811523
2016-04-26,62.215641021728516,177.9810028076172,16.916000366210938
2016-04-27,62.4041862487793,178.3473358154297,16.764667510986328
2016-04-28,62.51729202270508,176.7286376953125,16.513999938964844
2016-04-29,62.562530517578125,175.77452087402344,16.05066680908203
2016-05-02,62.452232360839844,177.17164611816406,16.1200008392334
2016-05-03,62.6259651184082,175.6296844482422,15.48799991607666
2016-05-04,62.64865493774414,174.64996337890625,14.837332725524902
2016-05-05,62.761985778808594,174.6159210205078,14.10200023651123
2016-05-06,62.731727600097656,175.2548828125,14.328666687011719
2016-05-09,62.777061462402344,175.39968872070312,13.928000450134277
2016-05-10,62.777061462402344,177.58056640625,13.912667274475098
2016-05-11,62.79217529296875,175.91934204101562,13.93066692352295
2016-05-12,62.799808502197266,175.970458984375,13.8186674118042
2016-05-13,62.867767333984375,174.43701171875,13.840666770935059
2016-05-16,62.731727600097656,176.1577911376953,13.88599967956543
2016-05-17,62.68642807006836,174.51368713378906,13.644000053405762
2016-05-18,62.39178466796875,174.5648193359375,14.07800006866455
2016-05-19,62.45976638793945,173.95997619628906,14.347332954406738
2016-05-20,62.45976638793945,175.05892944335938,14.685333251953125
2016-05-23,62.474891662597656,174.82040405273438,14.414667129516602
2016-05-24,62.444644927978516,177.0864715576172,14.52733325958252
2016-05-25,62.4219856262207,178.2876434326172,14.638667106628418
2016-05-26,62.527740478515625,178.33876037597656,15.008000373840332
2016-05-27,62.50509262084961,179.1055450439453,14.869333267211914
2016-05-31,62.55799865722656,178.76475524902344,14.881999969482422
2016-06-01,62.579952239990234,179.13107299804688,14.637332916259766
2016-06-02,62.7010498046875,179.67630004882812,14.597332954406738
2016-06-03,63.09474563598633,179.13958740234375,14.599332809448242
2016-06-06,62.99635314941406,180.0511016845703,14.711999893188477
2016-06-07,63.00395584106445,180.332275390625,15.489333152770996
2016-06-08,63.079612731933594,180.9200439453125,15.701333045959473
2016-06-09,63.1401481628418,180.67300415039062,15.290666580200195
2016-06-10,63.200767517089844,178.96072387695312,14.586000442504883
2016-06-13,63.215911865234375,177.58056640625,14.524666786193848
2016-06-14,63.208316802978516,177.23130798339844,14.330666542053223
2016-06-15,63.35213851928711,176.98422241210938,14.513333320617676
2016-06-16,63.42029571533203,177.51242065429688,14.528667449951172
2016-06-17,63.32943344116211,176.8512725830078,14.364666938781738
2016-06-20,63.185638427734375,177.99026489257812,14.646666526794434
2016-06-21,63.102294921875,178.4955291748047,14.640666961669922
2016-06-22,63.125030517578125,178.20436096191406,13.11066722869873
2016-06-23,63.0114860534668,180.52500915527344,13.09333324432373
2016-06-24,63.36725997924805,174.04257202148438,12.876667022705078
2016-06-27,63.68525314331055,170.92547607421875,13.236666679382324
2016-06-28,63.760963439941406,174.00827026367188,13.452667236328125
2016-06-29,63.73828887939453,176.97122192382812,14.012666702270508
2016-06-30,63.82155990600586,179.3860626220703,14.152000427246094
2016-07-01,63.99904251098633,179.76290893554688,14.433333396911621
2016-07-05,64.2190170288086,178.4698486328125,14.26533317565918
2016-07-06,64.33279418945312,179.54025268554688,14.295999526977539
2016-07-07,64.22660064697266,179.42892456054688,14.395999908447266
2016-07-08,64.39350891113281,182.10069274902344,14.45199966430664
2016-07-11,64.20386505126953,182.74293518066406,14.985333442687988
2016-07-12,63.945960998535156,184.07028198242188,14.976667404174805
2016-07-13,64.05975341796875,184.04457092285156,14.835332870483398
2016-07-14,63.96107482910156,185.0721893310547,14.768667221069336
2016-07-15,63.75634765625,184.8238525390625,14.69333267211914
2016-07-18,63.779048919677734,185.320556640625,15.083333015441895
2016-07-19,63.87769317626953,185.1321563720703,15.017333030700684
2016-07-20,63.80939865112305,185.90281677246094,15.223999977111816
2016-07-21,63.88524627685547,185.20068359375,14.699999809265137
2016-07-22,63.892845153808594,186.03126525878906,14.817999839782715
2016-07-25,63.854888916015625,185.5260467529297,15.333999633789062
2016-07-26,63.84730529785156,185.61170959472656,15.300666809082031
2016-07-27,64.03694915771484,185.4147186279297,15.232666969299316
2016-07-28,63.99904251098633,185.6287841796875,15.37399959564209
2016-07-29,64.20386505126953,185.92852783203125,15.652667045593262
2016-08-01,64.00244140625,185.7744140625,15.333999633789062
2016-08-02,63.94165802001953,184.5840606689453,15.146666526794434
2016-08-03,63.94165802001953,185.1235809326172,15.052666664123535
2016-08-04,64.05569458007812,185.320556640625,15.37399959564209
2016-08-05,63.84281921386719,186.83624267578125,15.335332870483398
2016-08-08,63.85041046142578,186.72496032714844,15.077333450317383
2016-08-09,64.03284454345703,186.83624267578125,15.272000312805176
2016-08-10,64.11643981933594,186.37387084960938,15.043333053588867
2016-08-11,63.94925308227539,187.23876953125,14.994000434875488
2016-08-12,64.0936279296875,187.07601928710938,15.040666580200195
2016-08-15,63.98727798461914,187.61550903320312,15.03933334350586
2016-08-16,63.95684814453125,186.64784240722656,14.907333374023438
2016-08-17,64.05569458007812,186.99891662597656,14.88266658782959
2016-08-18,64.1240463256836,187.41859436035156,14.900667190551758
2016-08-19,63.99485778808594,187.1444854736328,15.0
2016-08-22,64.08602142333984,187.13597106933594,14.862000465393066
2016-08-23,64.11643981933594,187.51275634765625,14.989333152770996
2016-08-24,64.1088638305664,186.5537109375,14.841333389282227
2016-08-25,64.04044342041016,186.42526245117188,14.730667114257812
2016-08-26,63.880855560302734,186.07408142089844,14.666000366210938
2016-08-29,64.10124969482422,186.9904022216797,14.346667289733887
2016-08-30,64.04806518554688,186.68211364746094,14.089332580566406
2016-08-31,64.00244140625,186.15118408203125,14.133999824523926
2016-09-01,64.09078216552734,186.15969848632812,13.38466739654541
2016-09-02,63.9994010925293,186.99891662597656,13.185333251953125
2016-09-06,64.18978118896484,187.5641632080078,13.522000312805176
2016-09-07,64.1973876953125,187.54701232910156,13.447333335876465
2016-09-08,63.953678131103516,187.1188201904297,13.157333374023438
2016-09-09,63.671932220458984,182.6401824951172,12.964667320251465
2016-09-12,63.694793701171875,185.26060485839844,13.220000267028809
2016-09-13,63.51201629638672,182.59738159179688,13.069999694824219
2016-09-14,63.595794677734375,182.5288543701172,13.093999862670898
2016-09-15,63.64910888671875,184.35287475585938,13.361332893371582
2016-09-16,63.7023811340332,183.64024353027344,13.69333267211914
2016-09-19,63.65671157836914,183.6746368408203,13.755999565124512
2016-09-20,63.671932220458984,183.6832733154297,13.642666816711426
2016-09-21,63.85474395751953,185.74888610839844,13.6813325881958
2016-09-22,63.98416519165039,186.9193878173828,13.76200008392334
2016-09-23,63.96895217895508,185.89520263671875,13.829999923706055
2016-09-26,64.07554626464844,184.3890380859375,13.932666778564453
2016-09-27,64.1517105102539,185.5336456298828,13.720666885375977
2016-09-28,64.1517105102539,186.45462036132812,13.751333236694336
2016-09-29,64.15933990478516,184.76766967773438,13.380000114440918
2016-09-30,64.07554626464844,186.16201782226562,13.60200023651123
2016-10-03,64.00767517089844,185.71446228027344,14.24666690826416
2016-10-04,63.79402542114258,184.76766967773438,14.093999862670898
2016-10-05,63.687164306640625,185.58535766601562,13.897333145141602
2016-10-06,63.664268493652344,185.71446228027344,13.399999618530273
2016-10-07,63.717716217041016,185.07754516601562,13.107333183288574
2016-10-10,63.6490478515625,186.04148864746094,13.396666526794434
2016-10-11,63.549842834472656,183.6918487548828,13.34000015258789
2016-10-12,63.58796691894531,183.93284606933594,13.434000015258789
2016-10-13,63.664268493652344,183.33041381835938,13.349332809448242
2016-10-14,63.534610748291016,183.4250946044922,13.100666999816895
